Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
CD3G,0.007209302288125215,0.0006998770177106563,-0.5179704016913319,-0.036049911828171105,0.0202441003082745,-0.0158058115198966,22,43,large,higher_in_label0(control)
DGKA,0.007402003400361306,0.000736110835395047,0.5158562367864694,0.0024692703797089,-0.0023356521851958002,0.0001336181945131,22,43,large,higher_in_label1(disease)
ANKRD26,0.007402003400361306,0.000736110835395047,0.5158562367864694,0.18966672331926876,-0.18980178172372225,-0.0001350584044535,22,43,large,higher_in_label1(disease)
MTR,0.007402003400361306,0.000736110835395047,0.5158562367864694,0.007876991697894575,-0.0035932292204202748,0.0042837624774743,22,43,large,higher_in_label1(disease)
MAP2K4,0.007402003400361306,0.000736110835395047,-0.5158562367864694,-0.027675316323529972,0.027110416161765773,-0.0005649001617642,22,43,large,higher_in_label0(control)
ACTN1,0.007402003400361306,0.000736110835395047,0.5158562367864694,0.13175542351447025,-0.11825529136392884,0.0135001321505414,22,43,large,higher_in_label1(disease)
WASF1,0.007402003400361306,0.000736110835395047,0.5158562367864694,0.03559384797275425,-0.01386020297727095,0.0217336449954833,22,43,large,higher_in_label1(disease)
ABCA1,0.007602792327499751,0.0007740806710714032,0.5137420718816068,0.0053676448945053,-0.0013535346808084998,0.0040141102136968,22,43,large,higher_in_label1(disease)
FNBP1,0.007602792327499751,0.0007740806710714032,0.5137420718816068,0.009144310008068701,-0.0046150745959694,0.0045292354120993,22,43,large,higher_in_label1(disease)
RALGAPA1,0.007602792327499751,0.0007740806710714032,-0.5137420718816068,-0.004737351774230775,0.003242970073481025,-0.0014943817007497498,22,43,large,higher_in_label0(control)
LAMB3,0.007602792327499751,0.0007740806710714032,-0.5137420718816068,-0.013271912257731451,0.0049839465145541505,-0.0082879657431773,22,43,large,higher_in_label0(control)
MED28,0.007602792327499751,0.0007740806710714032,-0.5137420718816068,-0.0175263183960454,0.0130763595909884,-0.004449958805057,22,43,large,higher_in_label0(control)
USP9X,0.007602792327499751,0.0007740806710714032,0.5137420718816068,0.0186122543638275,-0.0205774169247983,-0.0019651625609708,22,43,large,higher_in_label1(disease)
CHMP4A,0.007841545413459465,0.0008138620535674188,0.5116279069767442,0.021154908907143825,-0.014707923762854375,0.006446985144289451,22,43,large,higher_in_label1(disease)
KPNA1,0.007841545413459465,0.0008138620535674188,0.5116279069767442,0.03224611593031225,-0.01686345977868195,0.0153826561516303,22,43,large,higher_in_label1(disease)
VPS35,0.007841545413459465,0.0008138620535674188,-0.5116279069767442,-0.0010772667925195696,0.00096132760933035,-0.0001159391831892197,22,43,large,higher_in_label0(control)
WNT5B,0.007841545413459465,0.0008138620535674188,-0.5116279069767442,-0.011538079605707525,0.011835409376588925,0.0002973297708814,22,43,large,higher_in_label0(control)
IQGAP1,0.007841545413459465,0.0008138620535674188,0.5116279069767442,0.0566793865068775,-0.04483091086769725,0.011848475639180251,22,43,large,higher_in_label1(disease)
SYT2,0.00799971085420758,0.0008555334023244886,-0.5095137420718816,-0.01587768119782365,0.01688349259416325,0.0010058113963396,22,43,large,higher_in_label0(control)
PARP4,0.00799971085420758,0.0008555334023244886,0.5095137420718816,0.054196450133358796,-0.06173664951940905,-0.00754019938605025,22,43,large,higher_in_label1(disease)
PRKCE,0.00799971085420758,0.0008555334023244886,0.5095137420718816,0.0503162719758279,-0.05067761623719435,-0.00036134426136644996,22,43,large,higher_in_label1(disease)
ARHGAP15,0.00799971085420758,0.0008555334023244886,0.5095137420718816,0.02214464401394338,-0.019271275488841277,0.0028733685251021,22,43,large,higher_in_label1(disease)
PSMC5,0.00799971085420758,0.0008555334023244886,-0.5095137420718816,-0.09138981868333652,0.0913355065786871,-5.431210464942306e-05,22,43,large,higher_in_label0(control)
S100B,0.00799971085420758,0.0008555334023244886,-0.5095137420718816,-0.0418439345672657,0.0479181078117605,0.0060741732444948,22,43,large,higher_in_label0(control)
