Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
PTH,0.0007959945083545186,8.914647868285566e-06,0.8269230769230769,0.009566153079223424,-0.011087076918389099,-0.0015209238391656749,16,26,large,higher_in_label1(disease)
GSK3A,0.0007959945083545186,1.0052022204950511e-05,-0.8221153846153846,-0.06773640834540748,0.06441724805590013,-0.00331916028950735,16,26,large,higher_in_label0(control)
PDCD1,0.0007959945083545186,1.0052022204950511e-05,-0.8221153846153846,-0.008720059752463899,0.0078636578146838,-0.0008564019377801,16,26,large,higher_in_label0(control)
ATP6V1H,0.0007959945083545186,1.0052022204950511e-05,-0.8221153846153846,-0.141184983613591,0.12975687492619198,-0.011428108687399026,16,26,large,higher_in_label0(control)
TF,0.0007959945083545186,1.0052022204950511e-05,-0.8221153846153846,-0.0200732458116206,0.020039722103355626,-3.3523708264974174e-05,16,26,large,higher_in_label0(control)
FZD5,0.0008697925162282536,1.1327211142672599e-05,0.8173076923076923,0.05901064849033947,-0.04961160093435562,0.00939904755598385,16,26,large,higher_in_label1(disease)
CRHR1,0.0008736105275560699,1.2755954822247271e-05,-0.8125,-0.06550640000902075,0.06377108391963707,-0.001735316089383675,16,26,large,higher_in_label0(control)
COL1A1,0.0008736105275560699,1.2755954822247271e-05,-0.8125,-0.01101432768942515,0.00507500021265865,-0.005939327476766501,16,26,large,higher_in_label0(control)
TAAR6,0.0008736105275560699,1.2755954822247271e-05,0.8125,0.0364286195975308,-0.03624890675576605,0.00017971284176475,16,26,large,higher_in_label1(disease)
NTF3,0.0008736105275560699,1.2755954822247271e-05,-0.8125,-0.2041274812431121,0.1732045914186066,-0.0309228898245055,16,26,large,higher_in_label0(control)
NEURL1B,0.0009572965491004377,1.4355670428499067e-05,0.8076923076923077,0.14099508007762218,-0.10885009552125025,0.03214498455637192,16,26,large,higher_in_label1(disease)
S100A9,0.001179094297179273,1.8147070872135615e-05,0.7980769230769231,0.009225987259918099,-0.0056798882422386,0.0035460990176795,16,26,large,higher_in_label1(disease)
TAAR5,0.0012912963766773505,2.0383526072254943e-05,0.7932692307692308,0.003172659313162575,-0.003551117860714275,-0.00037845854755169997,16,26,large,higher_in_label1(disease)
hsa-mir-34c,0.0013804808918272617,2.2880898759567872e-05,0.7884615384615385,0.030772779087695795,-0.025800545826141122,0.004972233261554675,16,26,large,higher_in_label1(disease)
CD8B,0.0013804808918272617,2.2880898759567872e-05,-0.7884615384615384,-0.10664904037338259,0.09703562100324811,-0.009613419370134477,16,26,large,higher_in_label0(control)
CRH,0.001478229573907256,2.566775897865796e-05,-0.7836538461538461,-0.0157433612502861,0.016651807774847,0.0009084465245609001,16,26,large,higher_in_label0(control)
HTR4,0.001478229573907256,2.566775897865796e-05,-0.7836538461538461,-0.04974251361028763,0.04968341031866558,-5.910329162205022e-05,16,26,large,higher_in_label0(control)
FGR,0.0015710310458262665,2.8775577772782754e-05,-0.7788461538461539,-0.041452579415282825,0.031316266432019624,-0.0101363129832632,16,26,large,higher_in_label0(control)
TRPC7,0.0015710310458262665,2.8775577772782754e-05,-0.7788461538461539,-0.010160501717363074,0.0111026050693673,0.000942103352004225,16,26,large,higher_in_label0(control)
PSMC3,0.0015710310458262665,3.2238995415535066e-05,-0.7740384615384616,-0.10384541202256331,0.09183800900455436,-0.01200740301800895,16,26,large,higher_in_label0(control)
MAN1B1,0.0015710310458262665,3.2238995415535066e-05,0.7740384615384615,0.01484743857420105,-0.01240978257842365,0.0024376559957774,16,26,large,higher_in_label1(disease)
GNG4,0.0015710310458262665,3.2238995415535066e-05,0.7740384615384615,0.11567965995880726,-0.10061557267041676,0.0150640872883905,16,26,large,higher_in_label1(disease)
GNG5,0.0015710310458262665,3.2238995415535066e-05,0.7740384615384615,0.34879496021257034,-0.32035395674516487,0.028441003467405475,16,26,large,higher_in_label1(disease)
RGS4,0.0015710310458262665,3.2238995415535066e-05,0.7740384615384615,0.08248845538561456,-0.07868786509854712,0.003800590287067425,16,26,large,higher_in_label1(disease)
USP13,0.0015710310458262665,3.2238995415535066e-05,0.7740384615384615,0.001599651680111175,-0.001357534103727525,0.00024211757638364998,16,26,large,higher_in_label1(disease)
GLP1R,0.0016938434566769855,3.609611154718122e-05,0.7692307692307692,0.02833237438571675,-0.018944938953695853,0.0093874354320209,16,26,large,higher_in_label1(disease)
IL32,0.0016938434566769855,3.609611154718122e-05,0.7692307692307692,0.028148011431816347,-0.024297235052637874,0.003850776379178475,16,26,large,higher_in_label1(disease)
