Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
SP1,0.0005032357632046945,8.698392434240578e-05,-0.7097505668934241,-0.023751627814468598,0.0191954176435643,-0.0045562101709043,21,21,large,higher_in_label0(control)
ZNF217,0.0005032357632046945,8.698392434240578e-05,-0.7097505668934241,-0.00308296523149875,0.00163914988068015,-0.0014438153508186,21,21,large,higher_in_label0(control)
ARHGEF7,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.08027606518724024,-0.08293883126239035,-0.0026627660751501,21,21,large,higher_in_label1(disease)
WASL,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.0630941970799675,-0.0597525850221143,0.0033416120578532,21,21,large,higher_in_label1(disease)
hsa-mir-206,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.006881055096512091,-0.0069502236461505,-6.916854963840852e-05,21,21,large,higher_in_label1(disease)
WASF2,0.0005435996347931119,9.653505748101829e-05,0.7052154195011338,0.016692076181216698,-0.0105867482908532,0.0061053278903635,21,21,large,higher_in_label1(disease)
ADRB3,0.0005435996347931119,9.653505748101829e-05,0.7052154195011338,0.019181554992335648,-0.018821680278187848,0.0003598747141478,21,21,large,higher_in_label1(disease)
DGKH,0.0005435996347931119,9.653505748101829e-05,0.7052154195011338,0.0019057576112754,-0.0009291487545346,0.0009766088567408,21,21,large,higher_in_label1(disease)
KDM1B,0.0005435996347931119,9.653505748101829e-05,-0.7052154195011338,-0.0048442728200027,0.00128521992542885,-0.00355905289457385,21,21,large,higher_in_label0(control)
FGFR4,0.0005435996347931119,9.653505748101829e-05,0.7052154195011338,0.01187735562035425,-0.01019508501754695,0.0016822706028073,21,21,large,higher_in_label1(disease)
NUP160,0.0005435996347931119,9.653505748101829e-05,0.7052154195011338,0.03591085141904725,-0.0353345991497922,0.0005762522692550501,21,21,large,higher_in_label1(disease)
KTN1,0.0005435996347931119,9.653505748101829e-05,-0.7052154195011338,-0.017135713264388598,0.0134804078724993,-0.0036553053918893,21,21,large,higher_in_label0(control)
WDR11,0.0005435996347931119,9.653505748101829e-05,0.7052154195011338,0.007387045170256,-0.0037796135191321,0.0036074316511239,21,21,large,higher_in_label1(disease)
ADAM17,0.0005435996347931119,9.653505748101829e-05,-0.7052154195011338,-0.06291237523494436,0.06429045161047806,0.0013780763755336998,21,21,large,higher_in_label0(control)
TCF4,0.0005435996347931119,9.653505748101829e-05,0.7052154195011338,0.007389125039462201,-0.0039847845036462,0.003404340535816,21,21,large,higher_in_label1(disease)
WRN,0.0005435996347931119,9.653505748101829e-05,-0.7052154195011338,-0.02505875619452595,0.02078036580019985,-0.0042783903943261,21,21,large,higher_in_label0(control)
CHMP7,0.0005435996347931119,9.653505748101829e-05,-0.7052154195011338,-0.01722388516746021,0.017253788971472152,2.990380401194282e-05,21,21,large,higher_in_label0(control)
EMD,0.0005885390936397764,0.00010707045073714953,-0.7006802721088435,-0.030645704410970098,0.0277801851969803,-0.0028655192139898,21,21,large,higher_in_label0(control)
MGAT4C,0.0005885390936397764,0.00010707045073714953,-0.7006802721088435,-0.016799724562659598,0.0159584802499501,-0.0008412443127095,21,21,large,higher_in_label0(control)
NF2,0.0005885390936397764,0.00010707045073714953,-0.7006802721088435,-0.00143867831807175,0.0017843517031034,0.00034567338503165,21,21,large,higher_in_label0(control)
PAK2,0.0005885390936397764,0.00010707045073714953,-0.7006802721088435,-0.0804673437250759,0.0810107818530871,0.0005434381280112,21,21,large,higher_in_label0(control)
RPS4Y2,0.0005885390936397764,0.00010707045073714953,0.7006802721088434,0.004681358927400301,-0.0044045717218791,0.0002767872055212,21,21,large,higher_in_label1(disease)
PHLPP2,0.0005885390936397764,0.00010707045073714953,0.7006802721088434,0.004771030599509,-0.0030482745620377,0.0017227560374713,21,21,large,higher_in_label1(disease)
POFUT1,0.0005885390936397764,0.00010707045073714953,0.7006802721088434,0.0100622711147849,-0.0079577898676151,0.0021044812471698,21,21,large,higher_in_label1(disease)
ABHD12,0.0005885390936397764,0.00010707045073714953,0.7006802721088434,0.0059874904426874005,-0.0037251205053905,0.0022623699372969,21,21,large,higher_in_label1(disease)
APH1A,0.0005885390936397764,0.00010707045073714953,0.7006802721088434,0.07334209880921799,-0.0711612636911248,0.0021808351180932,21,21,large,higher_in_label1(disease)
CYP26B1,0.0005885390936397764,0.00010707045073714953,0.7006802721088434,0.009687492433992301,-0.0101135192600673,-0.000426026826075,21,21,large,higher_in_label1(disease)
RPA1,0.0005885390936397764,0.00010707045073714953,0.7006802721088434,0.0158819618725227,-0.0031948726191015,0.0126870892534212,21,21,large,higher_in_label1(disease)
NCOA2,0.0006385259415745764,0.0001186841825105073,-0.6961451247165533,-0.002904922903525,0.0014114883982229,-0.0014934345053021,21,21,large,higher_in_label0(control)
FGB,0.0006385259415745764,0.0001186841825105073,0.6961451247165533,0.0250264785248754,-0.0205308078461295,0.0044956706787459,21,21,large,higher_in_label1(disease)
NCBP1,0.0006385259415745764,0.0001186841825105073,0.6961451247165533,0.026657377992207798,-0.0272519722799595,-0.0005945942877517,21,21,large,higher_in_label1(disease)
ATP2A2,0.0006385259415745764,0.0001186841825105073,0.6961451247165533,0.0045593818346095,-0.0043615007903326,0.0001978810442769,21,21,large,higher_in_label1(disease)
TAS2R14,0.0006385259415745764,0.0001186841825105073,0.6961451247165533,0.0171468045829001,-0.016873680882562,0.0002731237003381,21,21,large,higher_in_label1(disease)
PSMA1,0.0006385259415745764,0.0001186841825105073,-0.6961451247165533,-0.0814440856022408,0.0729766165414528,-0.008467469060788001,21,21,large,higher_in_label0(control)
PSMC5,0.0006385259415745764,0.0001186841825105073,-0.6961451247165533,-0.05220590672715565,0.0502777702878738,-0.00192813643928185,21,21,large,higher_in_label0(control)
BAX,0.0006385259415745764,0.0001186841825105073,-0.6961451247165533,-4.9063527003614767e-05,3.399724610774392e-05,-1.5066280895870851e-05,21,21,large,higher_in_label0(control)
BRCA1,0.0006385259415745764,0.0001186841825105073,-0.6961451247165533,-0.00512088425171475,0.0046948567203367,-0.00042602753137805,21,21,large,higher_in_label0(control)
AKR1C3,0.0006385259415745764,0.0001186841825105073,-0.6961451247165533,-0.00341900250328505,0.0032797139256839,-0.00013928857760114999,21,21,large,higher_in_label0(control)
RNF41,0.0006912169832238071,0.00013147852640642266,-0.691609977324263,-0.00817189640825,0.0084076206153837,0.0002357242071337,21,21,large,higher_in_label0(control)
ST3GAL6,0.0006912169832238071,0.00013147852640642266,0.691609977324263,0.005716160401081,-0.0049276354186254,0.0007885249824556,21,21,large,higher_in_label1(disease)
ADRM1,0.0006912169832238071,0.00013147852640642266,-0.691609977324263,-0.01878158866031445,0.0116043077957244,-0.00717728086459005,21,21,large,higher_in_label0(control)
SIN3A,0.0006912169832238071,0.00013147852640642266,0.691609977324263,0.03768665233956595,-0.03058616572756615,0.0071004866119998,21,21,large,higher_in_label1(disease)
HSPE1,0.0006912169832238071,0.00013147852640642266,0.691609977324263,0.0072595911630966995,-0.0065018121589193,0.0007577790041774,21,21,large,higher_in_label1(disease)
UACA,0.0006912169832238071,0.00013147852640642266,-0.691609977324263,-0.0024754905933247,0.0015604684626613,-0.0009150221306634,21,21,large,higher_in_label0(control)
RAD21,0.0006912169832238071,0.00013147852640642266,-0.691609977324263,-0.0070708640498415,0.0033724293865811,-0.0036984346632604,21,21,large,higher_in_label0(control)
ELMO2,0.0006912169832238071,0.00013147852640642266,0.691609977324263,0.02164013542939355,-0.02052407952515195,0.0011160559042416,21,21,large,higher_in_label1(disease)
TRAF2,0.0006912169832238071,0.00013147852640642266,-0.691609977324263,-0.0139304186702841,0.0051931732679964,-0.0087372454022877,21,21,large,higher_in_label0(control)
SMC3,0.0006912169832238071,0.00013147852640642266,0.691609977324263,0.0019387583632284999,-0.0013752357703162,0.0005635225929123,21,21,large,higher_in_label1(disease)
BOC,0.0006912169832238071,0.00013147852640642266,0.691609977324263,0.0031124525332093503,-0.0028664976436193,0.00024595488959005,21,21,large,higher_in_label1(disease)
IGF1,0.0007558619957379464,0.00014556458323603704,0.6870748299319729,0.02927952931141255,-0.0268932412432482,0.00238628806816435,21,21,large,higher_in_label1(disease)
RBBP6,0.0007558619957379464,0.00014556458323603704,0.6870748299319729,0.01864542137235075,-0.0157591619800728,0.00288625939227795,21,21,large,higher_in_label1(disease)
SLC4A7,0.0007558619957379464,0.00014556458323603704,0.6870748299319729,0.046304591384788006,-0.048158599850340655,-0.0018540084655526501,21,21,large,higher_in_label1(disease)
CARM1,0.0007558619957379464,0.00014556458323603704,-0.6870748299319728,-0.0017186758515883999,0.0008876142756863,-0.0008310615759021,21,21,large,higher_in_label0(control)
PCK1,0.0007558619957379464,0.00014556458323603704,-0.6870748299319728,-0.0038458752330126997,0.0013595073601723,-0.0024863678728404,21,21,large,higher_in_label0(control)
SFTPA1,0.0007558619957379464,0.00014556458323603704,-0.6870748299319728,-0.0018304414854538,0.0009959182707326,-0.0008345232147212,21,21,large,higher_in_label0(control)
MYL12B,0.0008179028555728808,0.00016106295380065807,0.6825396825396826,0.0108395676927791,-0.0098865829063544,0.0009529847864247,21,21,large,higher_in_label1(disease)
FRS2,0.0008179028555728808,0.00016106295380065807,-0.6825396825396826,-0.058887005046712945,0.060423575851338146,0.0015365708046252,21,21,large,higher_in_label0(control)
DGKQ,0.0008179028555728808,0.00016106295380065807,-0.6825396825396826,-0.0027759707468231,0.0015700453423781,-0.0012059254044450001,21,21,large,higher_in_label0(control)
PTGER1,0.0008179028555728808,0.00016106295380065807,-0.6825396825396826,-0.003075561989663658,0.0031556918340363,8.012984437264222e-05,21,21,large,higher_in_label0(control)
PTPN1,0.0008179028555728808,0.00016106295380065807,0.6825396825396826,0.0185583296545744,-0.00507007727999405,0.01348825237458035,21,21,large,higher_in_label1(disease)
TRIM27,0.0008179028555728808,0.00016106295380065807,0.6825396825396826,0.0116913199712953,-0.004543420080131,0.0071478998911643,21,21,large,higher_in_label1(disease)
TOP3A,0.0008179028555728808,0.00016106295380065807,-0.6825396825396826,-0.02843938018204705,0.0152212562663436,-0.013218123915703449,21,21,large,higher_in_label0(control)
PDE5A,0.0008179028555728808,0.00016106295380065807,0.6825396825396826,0.004585810808120735,-0.0045699194694029,1.589133871783512e-05,21,21,large,higher_in_label1(disease)
EXO1,0.0008179028555728808,0.00016106295380065807,0.6825396825396826,0.04201222607886645,-0.0269195331520255,0.015092692926840949,21,21,large,higher_in_label1(disease)
CDC25A,0.0008179028555728808,0.00016106295380065807,-0.6825396825396826,-0.022671644395879702,0.0200927989029602,-0.0025788454929195,21,21,large,higher_in_label0(control)
hsa-mir-181c,0.0008179028555728808,0.00016106295380065807,-0.6825396825396826,-0.014006529377533982,0.0140062178084975,-3.1156903648271193e-07,21,21,large,higher_in_label0(control)
ACTR2,0.0008884186758700118,0.00017810445435752407,0.6780045351473922,0.01139746172567835,-0.00073718966304105,0.0106602720626373,21,21,large,higher_in_label1(disease)
RAPGEF3,0.0008884186758700118,0.00017810445435752407,0.6780045351473922,0.0064503249724413,-0.0019457801203269,0.0045045448521144,21,21,large,higher_in_label1(disease)
CCT7,0.0008884186758700118,0.00017810445435752407,0.6780045351473922,0.01458700873934235,-0.0117584496393105,0.00282855910003185,21,21,large,higher_in_label1(disease)
CHUK,0.0008884186758700118,0.00017810445435752407,0.6780045351473922,0.0211604701321284,-0.0016972122123123,0.0194632579198161,21,21,large,higher_in_label1(disease)
ANO6,0.0008884186758700118,0.00017810445435752407,-0.6780045351473922,-0.0383205724700152,0.0364292028069323,-0.0018913696630829,21,21,large,higher_in_label0(control)
APC,0.0008884186758700118,0.00017810445435752407,-0.6780045351473922,-0.0053061816322815,0.0029025654840252,-0.0024036161482563,21,21,large,higher_in_label0(control)
PRKACA,0.0008884186758700118,0.00017810445435752407,-0.6780045351473922,-0.052749271810327,0.0524588284020945,-0.00029044340823250003,21,21,large,higher_in_label0(control)
TFDP1,0.0008884186758700118,0.00017810445435752407,0.6780045351473922,0.0372048122184888,-0.0061956113171180004,0.0310092009013708,21,21,large,higher_in_label1(disease)
GEMIN6,0.0008884186758700118,0.00017810445435752407,-0.6780045351473922,-0.0019910492542607,0.001216193518111,-0.0007748557361497,21,21,large,higher_in_label0(control)
MED6,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.01246997646682465,-0.00207891216133515,0.0103910643054895,21,21,large,higher_in_label1(disease)
FNTB,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.0261723161994568,-0.019477522839665,0.0066947933597918,21,21,large,higher_in_label1(disease)
ARPC4,0.000962875369732883,0.00019683087668572746,-0.6734693877551021,-0.00700502804104965,0.002224671702022,-0.00478035633902765,21,21,large,higher_in_label0(control)
ADCY3,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.07407402560761335,-0.0702633880673101,0.00381063754030325,21,21,large,higher_in_label1(disease)
DUSP9,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.016404352918656603,-0.016289428603637003,0.0001149243150196,21,21,large,higher_in_label1(disease)
EIF4E,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.0110893628959167,-0.0075477998817405,0.0035415630141762003,21,21,large,higher_in_label1(disease)
ITPR1,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.048535627613522196,-0.0437356628049859,0.0047999648085363,21,21,large,higher_in_label1(disease)
TRIB3,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.03312290262161095,-0.034882154207016555,-0.0017592515854056,21,21,large,higher_in_label1(disease)
SPTAN1,0.000962875369732883,0.00019683087668572746,-0.6734693877551021,-0.00817217251982485,-0.0017986340772983,-0.00997080659712315,21,21,large,higher_in_label0(control)
NOTCH3,0.000962875369732883,0.00019683087668572746,0.6734693877551021,0.0266187394675168,-0.0232400741765178,0.003378665290999,21,21,large,higher_in_label1(disease)
FLOT1,0.0010473021743988718,0.00021739579468579582,-0.6689342403628118,-0.0042145751498505,0.0036868719199491,-0.0005277032299014,21,21,large,higher_in_label0(control)
FAU,0.0010473021743988718,0.00021739579468579582,-0.6689342403628118,-0.05638103202061599,0.053014957767801796,-0.0033660742528142,21,21,large,higher_in_label0(control)
DAGLB,0.0010473021743988718,0.00021739579468579582,-0.6689342403628118,-0.000634361476422,0.0003483582344123,-0.0002860032420097,21,21,large,higher_in_label0(control)
FGF6,0.0010473021743988718,0.00021739579468579582,-0.6689342403628118,-0.02034369867018055,0.0268355524428163,0.006491853772635749,21,21,large,higher_in_label0(control)
ATP6V0B,0.0010473021743988718,0.00021739579468579582,0.6689342403628118,0.0065350675414055995,-0.0012128963421525999,0.005322171199253,21,21,large,higher_in_label1(disease)
POU2F1,0.0010473021743988718,0.00021739579468579582,-0.6689342403628118,-0.00329597109566975,0.00192787088393785,-0.0013681002117319,21,21,large,higher_in_label0(control)
RALB,0.0010473021743988718,0.00021739579468579582,-0.6689342403628118,-0.0066308999501086,0.0029496980224065,-0.0036812019277021,21,21,large,higher_in_label0(control)
NMT2,0.0010473021743988718,0.00021739579468579582,0.6689342403628118,0.0013332326748874998,-0.0006180841782238999,0.0007151484966636,21,21,large,higher_in_label1(disease)
ARPC1B,0.0011323507875151632,0.00023996541945368692,-0.6643990929705215,-0.0040693232782807506,0.00189420483766,-0.00217511844062075,21,21,large,higher_in_label0(control)
CLEC4M,0.0011323507875151632,0.00023996541945368692,0.6643990929705215,0.0077053864940935,0.0001523698964643,0.0078577563905578,21,21,large,higher_in_label1(disease)
DOCK3,0.0011323507875151632,0.00023996541945368692,-0.6643990929705215,-0.0059543172512375,0.0062311953004851005,0.0002768780492476,21,21,large,higher_in_label0(control)
CTTN,0.0011323507875151632,0.00023996541945368692,0.6643990929705215,0.0062296356501095,-0.0077603009552789,-0.0015306653051694,21,21,large,higher_in_label1(disease)
OTUD3,0.0011323507875151632,0.00023996541945368692,0.6643990929705215,0.0127859947539697,-0.0137038709371632,-0.0009178761831935,21,21,large,higher_in_label1(disease)
ANO9,0.0011323507875151632,0.00023996541945368692,-0.6643990929705215,-0.016668671285122734,0.0166662764503224,-2.394834800331117e-06,21,21,large,higher_in_label0(control)
MYB,0.0011323507875151632,0.00023996541945368692,-0.6643990929705215,-0.0024707512489833,0.0023332843943416,-0.0001374668546417,21,21,large,higher_in_label0(control)
PRKAB2,0.0011323507875151632,0.00023996541945368692,0.6643990929705215,0.0330997245407584,-0.0287259129847619,0.004373811555996501,21,21,large,higher_in_label1(disease)
EPS15L1,0.0011323507875151632,0.00023996541945368692,-0.6643990929705215,-0.01704085754495515,0.0176809647558186,0.00064010721086345,21,21,large,higher_in_label0(control)
RPS25,0.0011323507875151632,0.00023996541945368692,-0.6643990929705215,-0.028119904244442166,0.0280624749944982,-5.742924994396686e-05,21,21,large,higher_in_label0(control)
TAF10,0.0011323507875151632,0.00023996541945368692,-0.6643990929705215,-0.012697024442565649,0.0055203734045928,-0.00717665103797285,21,21,large,higher_in_label0(control)
AAMP,0.0012353576889215657,0.0002647195047689069,-0.6598639455782314,-0.02483530803602665,0.0263932912187925,0.00155798318276585,21,21,large,higher_in_label0(control)
ARFGAP3,0.0012353576889215657,0.0002647195047689069,-0.6598639455782314,-0.00381097465417685,0.0027133712145884,-0.00109760343958845,21,21,large,higher_in_label0(control)
PSMC3,0.0012353576889215657,0.0002647195047689069,0.6598639455782314,0.03039006058332875,-0.0213726161075283,0.00901744447580045,21,21,large,higher_in_label1(disease)
TWF1,0.0012353576889215657,0.0002647195047689069,0.6598639455782314,0.0077271104178005005,-0.0093793897017308,-0.0016522792839302998,21,21,large,higher_in_label1(disease)
TRPC6,0.0012353576889215657,0.0002647195047689069,0.6598639455782314,0.005781354285364099,-0.0033429522326184,0.0024384020527457,21,21,large,higher_in_label1(disease)
NCK2,0.0012353576889215657,0.0002647195047689069,-0.6598639455782314,-0.03272774165173915,0.0247859731147343,-0.007941768537004849,21,21,large,higher_in_label0(control)
TAB1,0.0013446431648787317,0.000291852304926323,0.655328798185941,0.0091995069347402,-0.00141585927694645,0.0077836476577937495,21,21,large,higher_in_label1(disease)
DYNC1I1,0.0013446431648787317,0.000291852304926323,-0.655328798185941,-0.007423622360106394,0.0073576178683054,-6.600449180099371e-05,21,21,large,higher_in_label0(control)
HTR5A,0.0013446431648787317,0.000291852304926323,-0.655328798185941,-0.00082076149030315,0.000212856848522,-0.00060790464178115,21,21,large,higher_in_label0(control)
MCAM,0.0013446431648787317,0.000291852304926323,-0.655328798185941,-0.022056342928605602,0.01995102515838195,-0.0021053177702236503,21,21,large,higher_in_label0(control)
SNAP25,0.0013446431648787317,0.000291852304926323,-0.655328798185941,-0.02684945060820045,0.026585904500513,-0.00026354610768745,21,21,large,higher_in_label0(control)
MYH14,0.0013446431648787317,0.000291852304926323,-0.655328798185941,-0.0215341532171406,0.0182662622761801,-0.0032678909409605,21,21,large,higher_in_label0(control)
CAV1,0.0013446431648787317,0.000291852304926323,-0.655328798185941,-0.05468387907766321,0.057548554308134506,0.0028646752304713,21,21,large,higher_in_label0(control)
NTF4,0.0014682296738825382,0.00032157358682115576,-0.6507936507936508,-0.0323370694016902,0.0308199630465865,-0.0015171063551037,21,21,large,higher_in_label0(control)
TAS2R4,0.0014682296738825382,0.00032157358682115576,-0.6507936507936508,-0.0198773999638527,0.0196793752132738,-0.00019802475057890002,21,21,large,higher_in_label0(control)
MXD4,0.0014682296738825382,0.00032157358682115576,0.6507936507936507,0.0101167334942931,-0.0098903595413301,0.000226373952963,21,21,large,higher_in_label1(disease)
TICAM1,0.0014682296738825382,0.00032157358682115576,0.6507936507936507,0.0073975723218198996,-0.007081753824829,0.0003158184969909,21,21,large,higher_in_label1(disease)
GIPR,0.0014682296738825382,0.00032157358682115576,0.6507936507936507,0.015330157798913502,-0.0159091225664271,-0.0005789647675135999,21,21,large,higher_in_label1(disease)
CYFIP1,0.0015966440839003163,0.00035410969816573705,-0.6462585034013606,-0.01786371792108609,0.0179621779432044,9.846002211830838e-05,21,21,large,higher_in_label0(control)
LAMB2,0.0015966440839003163,0.00035410969816573705,0.6462585034013606,0.012195080810857099,-0.001330423389202,0.0108646574216551,21,21,large,higher_in_label1(disease)
MEMO1,0.0015966440839003163,0.00035410969816573705,0.6462585034013606,0.0172590761184621,-0.0188165610406767,-0.0015574849222146,21,21,large,higher_in_label1(disease)
POLR2K,0.0015966440839003163,0.00035410969816573705,0.6462585034013606,0.0293417810041912,-0.0286454098101999,0.0006963711939913,21,21,large,higher_in_label1(disease)
SCTR,0.0015966440839003163,0.00035410969816573705,-0.6462585034013606,-0.020002533679148452,0.014406338204983951,-0.0055961954741645,21,21,large,higher_in_label0(control)
YY1,0.0015966440839003163,0.00035410969816573705,-0.6462585034013606,-0.0046248129862914,0.0020202733677633,-0.0026045396185281,21,21,large,higher_in_label0(control)
PARP10,0.0015966440839003163,0.00035410969816573705,0.6462585034013606,0.0148859952236319,-0.015711489342955,-0.0008254941193231,21,21,large,higher_in_label1(disease)
ADAM10,0.0017324766557369386,0.0003897046936740549,-0.6417233560090703,-0.0313498337510476,0.0410886877435551,0.0097388539925075,21,21,large,higher_in_label0(control)
STRAP,0.0017324766557369386,0.0003897046936740549,0.6417233560090703,0.0232518354072201,-0.0191048532880886,0.0041469821191315,21,21,large,higher_in_label1(disease)
NUP188,0.0017324766557369386,0.0003897046936740549,-0.6417233560090703,-0.0388442611447423,0.04298820700377895,0.0041439458590366495,21,21,large,higher_in_label0(control)
MYL6,0.0017324766557369386,0.0003897046936740549,-0.6417233560090703,-0.0153252580762911,0.0144809794780494,-0.0008442785982417,21,21,large,higher_in_label0(control)
RARB,0.0017324766557369386,0.0003897046936740549,0.6417233560090703,0.02456460599749895,-0.0228231555477808,0.00174145044971815,21,21,large,higher_in_label1(disease)
PORCN,0.0017324766557369386,0.0003897046936740549,0.6417233560090703,0.0051204772160976,-0.003279657158416,0.0018408200576816,21,21,large,higher_in_label1(disease)
PEA15,0.0017324766557369386,0.0003897046936740549,0.6417233560090703,0.0050616281048368,-0.00363471339416725,0.00142691471066955,21,21,large,higher_in_label1(disease)
FGF18,0.0017324766557369386,0.0003897046936740549,0.6417233560090703,0.0479991398465266,-0.04413228837693965,0.00386685146958695,21,21,large,higher_in_label1(disease)
FGF20,0.0018988233115404547,0.00042862152099492506,-0.63718820861678,-0.0178574065849869,0.026293015181875698,0.0084356085968888,21,21,large,higher_in_label0(control)
PDE6D,0.0018988233115404547,0.00042862152099492506,-0.63718820861678,-0.0023907799602034,0.0005532533860738,-0.0018375265741296,21,21,large,higher_in_label0(control)
GJA1,0.002058408692035487,0.0004711432681059915,-0.6326530612244898,-0.041628036517215694,0.0403026472737656,-0.0013253892434501,21,21,large,higher_in_label0(control)
KRAS,0.002058408692035487,0.0004711432681059915,0.6326530612244898,0.02228721830304,-0.0236619106103059,-0.0013746923072659,21,21,large,higher_in_label1(disease)
ARRB2,0.002058408692035487,0.0004711432681059915,-0.6326530612244898,-0.06508689283585886,0.06778810997198981,0.00270121713613095,21,21,large,higher_in_label0(control)
POLR2G,0.002058408692035487,0.0004711432681059915,0.6326530612244898,0.0236762057626325,-0.0123089783194971,0.0113672274431354,21,21,large,higher_in_label1(disease)
RPS28,0.002058408692035487,0.0004711432681059915,-0.6326530612244898,-0.025445837306918302,0.0265177937470899,0.0010719564401716,21,21,large,higher_in_label0(control)
TRIM25,0.002058408692035487,0.0004711432681059915,-0.6326530612244898,-0.014163645352390099,0.010610675452007,-0.0035529699003831,21,21,large,higher_in_label0(control)
CALCR,0.002058408692035487,0.0004711432681059915,0.6326530612244898,0.0104322988018552,-0.012374357053519,-0.0019420582516638,21,21,large,higher_in_label1(disease)
ARHGEF1,0.002058408692035487,0.0004711432681059915,-0.6326530612244898,-0.011725302951683,0.0051666551432811,-0.0065586478084019,21,21,large,higher_in_label0(control)
YWHAQ,0.0022154285753434567,0.000517574473797682,0.6281179138321995,0.012651161198938651,-0.0118193883336196,0.0008317728653190501,21,21,large,higher_in_label1(disease)
ATP6V1G3,0.0022154285753434567,0.000517574473797682,0.6281179138321995,0.006763999465976349,-0.00027384103229975,0.006490158433676599,21,21,large,higher_in_label1(disease)
CNKSR2,0.0022154285753434567,0.000517574473797682,-0.6281179138321995,-0.02190123596518315,0.0226458547342186,0.00074461876903545,21,21,large,higher_in_label0(control)
PLXND1,0.0022154285753434567,0.000517574473797682,-0.6281179138321995,-0.0424675978263075,0.0442214537488745,0.001753855922567,21,21,large,higher_in_label0(control)
HEY2,0.0022154285753434567,0.000517574473797682,0.6281179138321995,0.06515957638369804,-0.057672852606086,0.00748672377761205,21,21,large,higher_in_label1(disease)
RALGDS,0.0022154285753434567,0.000517574473797682,-0.6281179138321995,-0.00560429024318895,0.0048651768132889,-0.00073911342990005,21,21,large,higher_in_label0(control)
RPS17,0.0022154285753434567,0.000517574473797682,-0.6281179138321995,-0.020387465858254,0.0219550859314702,0.0015676200732162,21,21,large,higher_in_label0(control)
TGFB2,0.0022154285753434567,0.000517574473797682,0.6281179138321995,0.006716324095732949,-0.006192235278865799,0.00052408881686715,21,21,large,higher_in_label1(disease)
SHOC2,0.0022154285753434567,0.000517574473797682,-0.6281179138321995,-0.04220880021641775,0.0453297804947553,0.00312098027833755,21,21,large,higher_in_label0(control)
MED10,0.0022154285753434567,0.000517574473797682,0.6281179138321995,0.013150968070281,-0.0007085110854976,0.0124424569847834,21,21,large,higher_in_label1(disease)
ACTN1,0.0022154285753434567,0.000517574473797682,0.6281179138321995,0.0248250742009596,-0.01558422928200925,0.00924084491895035,21,21,large,higher_in_label1(disease)
MED30,0.0022154285753434567,0.000517574473797682,-0.6281179138321995,-0.0033141592037739505,0.0008435436172406,-0.0024706155865333503,21,21,large,higher_in_label0(control)
ITGB1,0.0024200445412422213,0.0005682425027778696,0.6235827664399094,0.034539848745316196,-0.0254055207217723,0.0091343280235439,21,21,large,higher_in_label1(disease)
CCNC,0.0024200445412422213,0.0005682425027778696,0.6235827664399094,0.0201378373041357,-0.0183406274039981,0.0017972099001376,21,21,large,higher_in_label1(disease)
APOC4,0.0024200445412422213,0.0005682425027778696,-0.6235827664399093,-0.0069458716013277,0.0021005122734419,-0.0048453593278858,21,21,large,higher_in_label0(control)
FGFR2,0.002624495735191241,0.0006234989868133887,-0.6190476190476191,-0.0037599268683238003,0.0031639769744551,-0.0005959498938687,21,21,large,higher_in_label0(control)
PRMT1,0.002624495735191241,0.0006234989868133887,0.6190476190476191,0.0069227704295563505,-0.0074045453302600504,-0.0004817749007037,21,21,large,higher_in_label1(disease)
HUS1,0.002624495735191241,0.0006234989868133887,-0.6190476190476191,-0.0079524539680284,-0.0005389130963334,-0.0084913670643618,21,21,large,higher_in_label0(control)
ATP6V1A,0.002624495735191241,0.0006234989868133887,0.6190476190476191,0.0047597208551745,-0.0003923193090218,0.0043674015461527,21,21,large,higher_in_label1(disease)
SHC3,0.002624495735191241,0.0006234989868133887,-0.6190476190476191,-0.0020478916273127283,0.0020566739701715,8.782342858772103e-06,21,21,large,higher_in_label0(control)
SMN1,0.002624495735191241,0.0006234989868133887,0.6190476190476191,4.412811620318471e-05,-2.2379423179370622e-05,2.174869302381409e-05,21,21,large,higher_in_label1(disease)
EEPD1,0.002624495735191241,0.0006234989868133887,-0.6190476190476191,-0.0154964524250811,0.0023255082808361,-0.013170944144245,21,21,large,higher_in_label0(control)
MED16,0.0028449094553538974,0.0006837213331927875,0.6145124716553287,0.0035057138259575,-0.00021119782851685,0.00329451599744065,21,21,large,higher_in_label1(disease)
ATP6V0A2,0.0028449094553538974,0.0006837213331927875,-0.6145124716553287,-0.00063671021821205,0.0002931032601051,-0.00034360695810695,21,21,large,higher_in_label0(control)
