Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
PLIN3,0.0032261758101086355,0.0005181742520577011,-0.44256756756756754,-0.00798744262060525,0.0133453407675619,0.00535789814695665,24,148,medium,higher_in_label0(control)
FLT3LG,0.0032261758101086355,0.0005181742520577011,-0.44256756756756754,-0.0376700597739863,0.0354058248608346,-0.0022642349131517,24,148,medium,higher_in_label0(control)
PIK3CB,0.0032261758101086355,0.0005181742520577011,0.44256756756756754,0.052987542451660416,-0.03677405513697067,0.01621348731468975,24,148,medium,higher_in_label1(disease)
JUNB,0.0032716416614894314,0.0005267678760409188,0.44200450450450446,0.10285460455338055,-0.102069839622241,0.00078476493113955,24,148,medium,higher_in_label1(disease)
IMPDH2,0.0033015625749170797,0.0005354941666499288,0.4414414414414414,0.004506108127755674,-0.0041513806002179245,0.00035472752753775,24,148,medium,higher_in_label1(disease)
SFTPD,0.0033015625749170797,0.0005354941666499288,0.4414414414414414,0.05822576682997327,-0.0582345759365958,-8.809106622532038e-06,24,148,medium,higher_in_label1(disease)
CCNC,0.0033015625749170797,0.0005354941666499288,0.4414414414414414,0.0642611914483113,-0.06275161721976905,0.0015095742285422499,24,148,medium,higher_in_label1(disease)
FOSB,0.0034033850875260095,0.0005533522715314586,-0.4403153153153153,-0.02093905817811615,0.019790251072358874,-0.0011488071057572749,24,148,medium,higher_in_label0(control)
PPP2CB,0.0034511969886154687,0.0005624879069842891,-0.43975225225225223,-0.1930306419624117,0.17396474530039407,-0.019065896662017627,24,148,medium,higher_in_label0(control)
ERLIN1,0.0034912038573209816,0.0005717638519290479,0.43918918918918926,0.0114480873762418,-0.010656387229331776,0.000791700146910025,24,148,medium,higher_in_label1(disease)
SNAP23,0.0034912038573209816,0.0005717638519290479,0.43918918918918926,0.12214230220427048,-0.12236594115904183,-0.00022363895477135,24,148,medium,higher_in_label1(disease)
CCT2,0.003631381523005705,0.0006004533773241478,0.4375,0.06420917433855197,-0.05851881275374428,0.0056903615848077,24,148,medium,higher_in_label1(disease)
LATS2,0.003631381523005705,0.0006004533773241478,0.4375,0.000632203071994325,-0.000747497248033175,-0.00011529417603885,24,148,medium,higher_in_label1(disease)
LFNG,0.003631381523005705,0.0006004533773241478,-0.4375,-0.0426789357775801,0.043741718608204326,0.001062782830624225,24,148,medium,higher_in_label0(control)
COL5A3,0.003631381523005705,0.0006004533773241478,0.4375,0.01202724403045775,-0.01233860559882535,-0.00031136156836759996,24,148,medium,higher_in_label1(disease)
PYGO1,0.003733695950652083,0.0006203180723064432,-0.43637387387387383,-0.020811926932660173,0.023879382775721623,0.00306745584306145,24,148,medium,higher_in_label0(control)
RAP1A,0.003733695950652083,0.0006203180723064432,0.43637387387387383,0.04187628094016295,-0.043333116911467975,-0.001456835971305025,24,148,medium,higher_in_label1(disease)
IFNA17,0.0038477939401528817,0.0006407928345479542,0.43524774774774766,0.0028198715944226004,-0.0016285899249126002,0.0011912816695100002,24,148,medium,higher_in_label1(disease)
RPS26,0.003965109457102911,0.0006618947515211253,-0.4341216216216216,-0.012280434054437074,0.009324526537742425,-0.00295590751669465,24,148,medium,higher_in_label0(control)
ATP2A3,0.004020252847199252,0.000672686348544784,0.4335585585585586,0.02104639300716135,-0.02214479504013675,-0.0010984020329754,24,148,medium,higher_in_label1(disease)
FST,0.004076110922209302,0.0006836413346246856,-0.43299549549549554,-0.0015696229026332094,0.001598929291545925,2.9306388912715523e-05,24,148,medium,higher_in_label0(control)
ELF3,0.00411338042704927,0.0006947619663682271,-0.43243243243243246,-0.02262489868321665,0.021844617570995026,-0.0007802811122216251,24,148,medium,higher_in_label0(control)
TLR8,0.00411338042704927,0.0006947619663682271,-0.43243243243243246,-0.0005279521127335608,0.000542866823028225,1.4914710294664206e-05,24,148,medium,higher_in_label0(control)
MTA2,0.00411338042704927,0.0006947619663682271,0.43243243243243246,0.014700611156336325,-0.012577223622848124,0.0021233875334882,24,148,medium,higher_in_label1(disease)
IFNA4,0.0041607721811991035,0.000706050527985641,0.43186936936936937,0.0015924546168189333,1.660240413081672e-05,0.00160905702094975,24,148,medium,higher_in_label1(disease)
TLN1,0.0041607721811991035,0.000706050527985641,0.43186936936936937,0.022926534838757177,-0.021326201495915402,0.001600333342841775,24,148,medium,higher_in_label1(disease)
IL17F,0.004218488738292647,0.0007175093315722694,-0.4313063063063063,-0.00021149439726822136,0.0002796833625983,6.818896533007863e-05,24,148,medium,higher_in_label0(control)
ZDHHC5,0.004247454202008236,0.0007291407173928898,0.4307432432432432,0.07995622306169022,-0.0796716659350466,0.0002845571266436205,24,148,medium,higher_in_label1(disease)
SMURF2,0.004247454202008236,0.0007291407173928898,-0.4307432432432432,-0.040366892862193776,0.0392105576736878,-0.0011563351885059752,24,148,medium,higher_in_label0(control)
BSG,0.004247454202008236,0.0007291407173928898,0.4307432432432432,0.0350913444151375,-0.0355451415366123,-0.00045379712147480215,24,148,medium,higher_in_label1(disease)
hsa-mir-93,0.004247454202008236,0.0007291407173928898,-0.4307432432432432,-0.0009039255249452009,0.0009030756911145999,-8.498338306009525e-07,24,148,medium,higher_in_label0(control)
PRKAG3,0.004286666290552642,0.0007409470541681362,0.4301801801801801,0.0504443317491217,-0.05124151327714865,-0.00079718152802695,24,148,medium,higher_in_label1(disease)
ATR,0.004286666290552642,0.0007409470541681362,0.4301801801801801,0.011749502313310225,-0.011634866426251075,0.00011463588705914999,24,148,medium,higher_in_label1(disease)
ACTB,0.004286666290552642,0.0007409470541681362,0.4301801801801801,0.08272315112142718,-0.06834598627865393,0.01437716484277325,24,148,medium,higher_in_label1(disease)
XRCC5,0.0043460740171885025,0.0007529307393629647,-0.42961711711711714,-0.0006285036895420744,0.0007140948511027501,8.559116156067569e-05,24,148,medium,higher_in_label0(control)
IFNA1,0.004376407904007463,0.0007650941994772321,-0.42905405405405406,-0.00166334952565495,0.00038153621955035,-0.0012818133061046001,24,148,medium,higher_in_label0(control)
NUP37,0.004376407904007463,0.0007650941994772321,-0.42905405405405406,-0.09711946707121685,0.10199375597188146,0.0048742889006646,24,148,medium,higher_in_label0(control)
ARPC5,0.004376407904007463,0.0007650941994772321,0.42905405405405395,0.009782289370252911,-0.009923731473644025,-0.0001414421033911138,24,148,medium,higher_in_label1(disease)
PRKX,0.004376407904007463,0.0007650941994772321,0.42905405405405395,0.06668199118998505,-0.06656390715580471,0.00011808403418033772,24,148,medium,higher_in_label1(disease)
XRCC4,0.004437010545309207,0.0007774398903383141,-0.42849099099099097,-0.00949369668844895,0.010171353182809074,0.0006776564943601251,24,148,medium,higher_in_label0(control)
AKAP13,0.0044682694946452505,0.0007899702973958453,0.427927927927928,0.0396954684898125,-0.03984239341843765,-0.00014692492862515,24,148,medium,higher_in_label1(disease)
DSG2,0.0044682694946452505,0.0007899702973958453,0.427927927927928,0.00289934415944715,-0.0023506716203444,0.00054867253910275,24,148,medium,higher_in_label1(disease)
NUP155,0.0044682694946452505,0.0007899702973958453,0.427927927927928,0.09282425570927136,-0.0952569581291922,-0.00243270241992085,24,148,medium,higher_in_label1(disease)
TLR6,0.0044682694946452505,0.0007899702973958453,-0.4279279279279279,-0.03346786264734398,0.035386770050294,0.001918907402950025,24,148,medium,higher_in_label0(control)
CCT7,0.00450002484484711,0.0008026879360185058,0.4273648648648649,0.022215006341134498,-0.015722687864940875,0.006492318476193625,24,148,medium,higher_in_label1(disease)
DUSP5,0.00450002484484711,0.0008026879360185058,-0.4273648648648649,-0.0036171632614740586,0.003720646802842225,0.00010348354136816647,24,148,medium,higher_in_label0(control)
UBE2D1,0.00450002484484711,0.0008026879360185058,-0.4273648648648649,-0.09592272022822047,0.09254437944143522,-0.00337834078678525,24,148,medium,higher_in_label0(control)
RUNX3,0.00450002484484711,0.0008026879360185058,0.4273648648648649,0.002514681179779754,-0.0004787820105364288,0.002035899169243325,24,148,medium,higher_in_label1(disease)
PGR,0.004552243659566682,0.0008155953517929256,-0.42680180180180183,-0.009089295208181126,0.009546716558028426,0.0004574213498473,24,148,medium,higher_in_label0(control)
USP4,0.004552243659566682,0.0008155953517929256,-0.42680180180180183,-0.010961093592904925,0.010396265594610725,-0.0005648279982942001,24,148,medium,higher_in_label0(control)
FOXH1,0.004689235780229798,0.0008419898500412621,-0.42567567567567566,-0.006744701725493625,0.00774656188763285,0.001001860162139225,24,148,medium,higher_in_label0(control)
RHOBTB2,0.004753929468812447,0.0008554821774974253,0.4251126126126126,0.016336646130809002,-0.016350216921660173,-1.3570790851168638e-05,24,148,medium,higher_in_label1(disease)
RBCK1,0.004974688933416034,0.0008971716032245965,-0.42342342342342343,-0.037771332422034176,0.03951487341093085,0.001743540988896675,24,148,medium,higher_in_label0(control)
BRMS1,0.005042999365268988,0.0009114813375269127,-0.42286036036036034,-0.004038571420618825,0.00335999234811095,-0.0006785790725078749,24,148,medium,higher_in_label0(control)
GLI2,0.005112178485155522,0.0009260023380767105,0.42229729729729737,0.015343537064172715,-0.015261121855027874,8.241520914484062e-05,24,148,medium,higher_in_label1(disease)
MCF2,0.0051822362247268385,0.0009407374362171845,-0.4217342342342343,-0.021028137947180774,0.01624176128626655,-0.0047863766609142246,24,148,medium,higher_in_label0(control)
PRKCG,0.005253182612621283,0.000955689496613422,-0.4211711711711712,-0.016335572187401698,0.01754166457428465,0.00120609238688295,24,148,medium,higher_in_label0(control)
MAN1B1,0.005302075069252749,0.0009708614175742998,0.4206081081081081,0.015552448204458625,-0.018224420979983575,-0.0026719727755249497,24,148,medium,higher_in_label1(disease)
PELP1,0.005302075069252749,0.0009708614175742998,-0.4206081081081081,-0.006918520536986079,0.006827975011954625,-9.054552503145369e-05,24,148,medium,higher_in_label0(control)
AMOTL2,0.005302075069252749,0.0009708614175742998,-0.4206081081081081,-0.0048855796295391,0.0073073723029794,0.0024217926734403,24,148,medium,higher_in_label0(control)
APOBEC3G,0.0053745656707699764,0.0009862561313764952,0.42004504504504503,0.002410236957712275,-0.001141520624412125,0.00126871633330015,24,148,medium,higher_in_label1(disease)
G3BP1,0.0054246908462233555,0.0010018766045905804,0.41948198198198194,0.005403649414261073,-0.005401357604360225,2.291809900848359e-06,24,148,medium,higher_in_label1(disease)
GTF2H3,0.0054246908462233555,0.0010018766045905804,0.41948198198198194,0.030319332744401826,-0.028849286663019225,0.0014700460813826,24,148,medium,higher_in_label1(disease)
VAV1,0.0054246908462233555,0.0010018766045905804,0.41948198198198194,0.0429483424843925,-0.03370786049621355,0.00924048198817895,24,148,medium,higher_in_label1(disease)
LPAR6,0.005673797640542241,0.001050122767724669,-0.4177927927927928,-0.0151011632721685,0.0165833385995062,0.0014821753273377,24,148,medium,higher_in_label0(control)
GIT1,0.005829123397713059,0.0010834716339079915,0.41666666666666674,0.07144277206761315,-0.08067686491409981,-0.009234092846486651,24,148,medium,higher_in_label1(disease)
TLE4,0.005829123397713059,0.0010834716339079915,-0.41666666666666663,-0.06428470341254999,0.06692854426398964,0.0026438408514396503,24,148,medium,higher_in_label0(control)
ANO2,0.005908251441784244,0.0011005109236472625,0.41610360360360366,0.034049330139732124,-0.03734295540411797,-0.00329362526438585,24,148,medium,higher_in_label1(disease)
POTEE,0.005963156715456791,0.0011177977268516084,-0.41554054054054057,-0.0013379656445527003,0.0019267204973284252,0.000588754852775725,24,148,medium,higher_in_label0(control)
HNRNPM,0.005963156715456791,0.0011177977268516084,0.41554054054054057,0.0070236969412696745,-0.001899962654995775,0.0051237342862739,24,148,medium,higher_in_label1(disease)
ABCG8,0.005963156715456791,0.0011177977268516084,0.41554054054054057,0.011230444812218274,-0.008450218352519724,0.0027802264596985503,24,148,medium,higher_in_label1(disease)
WASF2,0.006031320002431626,0.0011353352964324727,0.4149774774774775,0.013644897204461276,-0.0072037555747695,0.006441141629691775,24,148,medium,higher_in_label1(disease)
ATP1A1,0.006031320002431626,0.0011353352964324727,0.4149774774774775,0.00017823088032635042,-0.0001613582757976,1.687260452875042e-05,24,148,medium,higher_in_label1(disease)
MSH6,0.006100258083358631,0.0011531269226238295,-0.4144144144144144,-0.008020766600587174,0.009950130638647324,0.0019293640380601501,24,148,medium,higher_in_label0(control)
RMI1,0.006100258083358631,0.0011531269226238295,-0.4144144144144144,-0.01611565806366355,0.015924763020591752,-0.0001908950430718,24,148,medium,higher_in_label0(control)
RELA,0.0061828329480331234,0.0011711759333290842,-0.4138513513513513,-0.049398189018359226,0.05504725581394075,0.0056490667955815255,24,148,medium,higher_in_label0(control)
ATP6V1H,0.006253437240221958,0.0011894856944700016,0.41328828828828823,0.1349040739742742,-0.11592094368119145,0.018983130293082753,24,148,medium,higher_in_label1(disease)
PLCB4,0.006253437240221958,0.0011894856944700016,0.41328828828828823,0.011499265242529524,-0.012893044097286999,-0.001393778854757475,24,148,medium,higher_in_label1(disease)
CARM1,0.006324841017759911,0.0012080596103377257,-0.41272522522522526,-0.003113522442257325,0.002337614005124725,-0.0007759084371326,24,148,medium,higher_in_label0(control)
hsa-mir-34c,0.006324841017759911,0.0012080596103377257,0.41272522522522515,0.00227526802350665,-0.00286545293463705,-0.0005901849111304,24,148,medium,higher_in_label1(disease)
GHRH,0.006397052362301999,0.001226901123945845,0.41216216216216206,0.007088139296004251,0.003364156592535625,0.010452295888539876,24,148,medium,higher_in_label1(disease)
USP9X,0.006397052362301999,0.001226901123945845,0.41216216216216206,0.023038991071228924,-0.022268493809699225,0.0007704972615297,24,148,medium,higher_in_label1(disease)
TLR5,0.006483365009968825,0.0012460137173854844,-0.4115990990990991,-0.06486604224247308,0.06617651467380878,0.0013104724313357,24,148,medium,higher_in_label0(control)
MGAT1,0.006570749818586778,0.0012654009121824577,-0.411036036036036,-0.024097038610187277,0.026211652413050228,0.00211461380286295,24,148,medium,higher_in_label0(control)
ENO1,0.006632093538308522,0.0012850662696564658,-0.410472972972973,-0.057892678109870276,0.06271014449032412,0.00481746638045385,24,148,medium,higher_in_label0(control)
FGFR4,0.006632093538308522,0.0012850662696564658,-0.410472972972973,-0.01219132416815815,0.01501418478162415,0.002822860613466,24,148,medium,higher_in_label0(control)
ATP1A2,0.006632093538308522,0.0012850662696564658,0.410472972972973,0.00736953312241435,-0.004910189919061725,0.002459343203352625,24,148,medium,higher_in_label1(disease)
RHOQ,0.00670771588947124,0.0013050133912822894,-0.40990990990990994,-0.062090151869213725,0.0618576482845561,-0.00023250358465762202,24,148,medium,higher_in_label0(control)
MDK,0.00670771588947124,0.0013050133912822894,0.40990990990990994,0.15485983804670259,-0.15423316462531775,0.000626673421384825,24,148,medium,higher_in_label1(disease)
MYL12B,0.00698169093004856,0.0013665819657869322,0.4082207207207207,0.036500360217574995,-0.0354636118959163,0.0010367483216587,24,148,medium,higher_in_label1(disease)
GRAP,0.00698169093004856,0.0013665819657869322,0.4082207207207207,0.014222479552353427,-0.01504399016145275,-0.0008215106090993249,24,148,medium,higher_in_label1(disease)
ALDH8A1,0.00698169093004856,0.0013665819657869322,-0.4082207207207207,-0.0187432250171916,0.011962406071329701,-0.0067808189458619,24,148,medium,higher_in_label0(control)
FABP7,0.007075279673441492,0.001387692974625265,-0.4076576576576577,-0.00393596021608885,0.0034775916248067,-0.00045836859128215,24,148,medium,higher_in_label0(control)
PDE6B,0.007155652252168277,0.0014091043700994357,-0.4070945945945946,-0.000885638541491775,0.001240923681081025,0.00035528513958925,24,148,medium,higher_in_label0(control)
PTGER3,0.007155652252168277,0.0014091043700994357,-0.4070945945945946,-0.0037214589795456533,0.00381534100814045,9.388202859479685e-05,24,148,medium,higher_in_label0(control)
RDH5,0.007222505748727817,0.0014308200023130876,-0.40653153153153154,-0.01979407545305275,0.0152857157951245,-0.00450835965792825,24,148,medium,higher_in_label0(control)
YES1,0.007222505748727817,0.0014308200023130876,-0.40653153153153154,-0.0163111687995665,0.014814620081286551,-0.0014965487182799502,24,148,medium,higher_in_label0(control)
